niche_id,niche,tool,domain,niche_landing_url,facebook_page,linkedin_url,pricing_url,starting_price,pricing_model,founded,headcount,headcount_source_url,funding_status,funding_source_url,review_count,review_source_url,trustmrr_url,notes,verification_status
66,Notaries & loan signing agents,CloseWise,closewise.com,https://www.closewise.com/notary-signing-agents/,unverified,https://www.linkedin.com/company/closewise,https://www.closewise.com/pricing/,Free tier; Pro $15/month; Pro+ $40/month,freemium monthly; also pay-as-you-grow per-closing plans,2020,11-50 (LinkedIn),https://www.linkedin.com/company/closewise,unverified,unverified,unverified,unverified,unverified,"Lexington SC; scheduling, invoicing, mileage, marketplace listing, AI website builder",search-verified (URL-cited)
66,Notaries & loan signing agents,NotaryAssist,notaryassist.com (domain not confirmed by a result),https://frontdeskreview.com/best/notary-software/,unverified,unverified,https://frontdeskreview.com/best/notary-software/,$8.99/month (marketing add-on $59.99/month),monthly subscription,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Accounting + appointment import + listings marketplace; named in frontdeskreview and notarycentral comparisons,search-verified (URL-cited)
66,Notaries & loan signing agents,NotaryCentral,notarycentral.org,https://www.notarycentral.org/notary-app-comparison,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Publishes a comparison vs NotaryGadget/NotaryAssist/CloseWise; own pricing not surfaced,search-verified (URL-cited)
66,Notaries & loan signing agents,NotaryDash,notarydash.com (domain not confirmed by a result),https://www.closewise.com/best-notary-apps-for-signing-agents-2026/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Named in CloseWise 2026 ranking only,search-verified (URL-cited)
66,Notaries & loan signing agents,NotaryGadget,notarygadget.com,https://www.notarygadget.com/,unverified,unverified,https://www.closewise.com/notarygadget-vs-notaryassist-vs-closewise-a-fair-notary-software-comparison/,~$11.95/month (per competitor comparison page),monthly subscription,unverified,1 employee; $3M revenue 2025 (Tracxn),https://tracxn.com/d/companies/notarygadget/__Etswun0IlLhU1bwbICl6utUmxW8z_tqQy_byhcMhgyc,no funding rounds (bootstrapped),https://tracxn.com/d/companies/notarygadget/__Etswun0IlLhU1bwbICl6utUmxW8z_tqQy_byhcMhgyc,unverified,unverified,unverified,Founder/CEO Steve Bjorkman https://www.linkedin.com/in/steve-bjorkman-85156348/ ; auto-imports orders from Snapdocs/SigningOrder; IRS notarial-act deduction calc,search-verified (URL-cited)
66,Notaries & loan signing agents,QuoteIQ,myquoteiq.com,https://myquoteiq.com/top-8-softwares-for-mobile-notary-businesses-in-2026/,unverified,unverified,https://myquoteiq.com/crm-for-backflow-testing-companies/,$29.99/month (Essentials),per-month subscription,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Horizontal FSM with mobile-notary landing page; price cited from its backflow page for same product,search-verified (URL-cited)
66,Notaries & loan signing agents,SigningOrder,signingorder.com (domain not confirmed by a result),https://www.closewise.com/top-5-notary-signing-agent-platforms/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Signing-order platform named as auto-import source; no pricing surfaced,search-verified (URL-cited)
66,Notaries & loan signing agents,Snapdocs,snapdocs.com,https://www.snapdocs.com/notaries,unverified,unverified,unverified,unverified,marketplace/order platform (lender/title pays),unverified,384,https://pitchbook.com/profiles/company/63692-65,"$267M raised, 31 investors",https://pitchbook.com/profiles/company/63692-65,unverified,unverified,unverified,"Gatekeeper: title/escrow assign signings via ranked notary list; 140,000+ notaries; 175,000+ closings/month",search-verified (URL-cited)
67,Bail bond agencies,BailBooks,bailbooks.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
67,Bail bond agencies,Captira,captira.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
68,Translation & interpreting agencies,LSP.expert,lsp.expert,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
68,Translation & interpreting agencies,Plunet,plunet.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
68,Translation & interpreting agencies,Protemos,protemos.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
68,Translation & interpreting agencies,Smartcat,smartcat.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
68,Translation & interpreting agencies,XTRF,xtrf.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
69,Light-industrial staffing agencies,Avionte,avionte.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
69,Light-industrial staffing agencies,Bullhorn,bullhorn.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
69,Light-industrial staffing agencies,TempWorks,tempworks.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"CANDIDATE FROM PRIOR KNOWLEDGE, not search-verified (search budget exhausted); domain unconfirmed; all numeric fields unverified",candidate (prior knowledge; not search-verified)
70,DOT / trucking compliance consultants,Avatar DriverHub,avatarfleet.com,https://www.avatarfleet.com/dot-compliance-software,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,DQF management from AvatarFleet (also publishes cost guide https://www.avatarfleet.com/blog/how-much-does-driver-compliance-software-cost),search-verified (URL-cited)
70,DOT / trucking compliance consultants,CarrierLens,carrierlens.com,https://www.carrierlens.com/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,DQF + drug testing + MVR monitoring + CSA + HOS in one platform; pricing not surfaced,search-verified (URL-cited)
70,DOT / trucking compliance consultants,DOTDriverFiles,dotdriverfiles.com,https://dotdriverfiles.com/,unverified,unverified,https://dotdriverfiles.com/pricing/,Free plan (pay per MVR/PSP report); Pro $5/driver/month; Pro+ $5/driver + $2/vehicle,"per driver per month, no setup fee, cancel anytime",unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Self-serve DQF with instant MVR/PSP ordering,search-verified (URL-cited)
70,DOT / trucking compliance consultants,DQM Connect,dqmconnect.com,https://dqmconnect.com/,unverified,unverified,https://marketplace.geotab.com/solutions/dqmconnect/,contact for quote,quote,2000,10 (Apr 30 2026),https://tracxn.com/d/companies/dqm-connect/__hE5Htz3GK7Ho3wwvz4jeoGo-CJjraNviLa-XYXcYKTE,unverified,unverified,unverified,unverified,unverified,"Auburn-based DQF/applicant management; Geotab integration; fleets 5 to 5,000+ drivers",search-verified (URL-cited)
70,DOT / trucking compliance consultants,Driver File Hub,driverfilehub.com,https://driverfilehub.com/pricing/,unverified,unverified,https://driverfilehub.com/pricing/,pricing page exists; figures not surfaced,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,DQF tool with public pricing page,search-verified (URL-cited)
70,DOT / trucking compliance consultants,FileFlo,getfileflo.com,https://www.getfileflo.com/blog/best-dot-compliance-software-2026,unverified,unverified,https://www.g2.com/products/fileflo/pricing,$89/month Starter; $299/month Professional flat,"flat monthly, unlimited users/docs, no per-driver fees",unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Founder Chad Griffith; AI document classification + audit binder; targets 5-50 truck fleets and consultants. Bootstrapped status unverified.,search-verified (URL-cited)
70,DOT / trucking compliance consultants,FleetDrive 360,fleetdrive360.com,https://www.fleetdrive360.com/pricing/,unverified,unverified,https://www.fleetdrive360.com/pricing/,pricing page exists; figures not surfaced,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Fleet compliance suite with services pricing page,search-verified (URL-cited)
70,DOT / trucking compliance consultants,Safety Compliance Tracker,safetycompliancetracker.com,https://safetycompliancetracker.com/dot-consultant-software/,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"Explicit multi-client 'DOT consultant software' page: manage multiple fleets, DQ files, med card/MVR expirations. Pricing and headcount not surfaced.",search-verified (URL-cited)
81,Towing companies,Beacon Software,beaconsoftco.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
81,Towing companies,Dispatch Anywhere,dispatchanywhere.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
81,Towing companies,Omadi,omadi.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
81,Towing companies,Towbook,towbook.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
81,Towing companies,Tracker Management Systems,trackermanagement.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
82,Independent auto repair shops,AutoLeap,autoleap.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
82,Independent auto repair shops,Mitchell 1 Manager SE,mitchell1.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
82,Independent auto repair shops,Shop-Ware,shop-ware.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
82,Independent auto repair shops,ShopBoss,shopboss.net,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
82,Independent auto repair shops,Shopmonkey,shopmonkey.io,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
82,Independent auto repair shops,Tekmetric,tekmetric.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
83,Auto body & collision repair shops,AutoFocus,autofocus.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
83,Auto body & collision repair shops,Bodyshop Booster,bodyshopbooster.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
83,Auto body & collision repair shops,CCC ONE,cccis.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
83,Auto body & collision repair shops,Mitchell Cloud Estimating,mitchell.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
83,Auto body & collision repair shops,Rome Technologies,rometech.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
84,Mobile auto detailing,Detail Pro,detailprosoftware.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
84,Mobile auto detailing,Mobile Tech RX,mobiletechrx.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
84,Mobile auto detailing,Orderry,orderry.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
84,Mobile auto detailing,Urable,urable.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
85,Auto glass & windshield replacement,GlassBiller,glassbiller.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
85,Auto glass & windshield replacement,Glaxis / Solera,glaxis.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
85,Auto glass & windshield replacement,Mainstreet Computers,mainstreetcomp.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
85,Auto glass & windshield replacement,Omega EDI,omegaedi.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
86,Independent tire shops,ASA Tiremaster,asatire.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
86,Independent tire shops,MaddenCo,maddenco.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
86,Independent tire shops,Tire Guru,tireguru.net,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
86,Independent tire shops,TireShop by Freedomsoft,tireshop.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
86,Independent tire shops,Tireweb,tireweb.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
87,Independent used car dealers,AutoManager,automanager.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
87,Independent used car dealers,DealerCenter,dealercenter.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
87,Independent used car dealers,DealerClick,dealerclick.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
87,Independent used car dealers,Frazer,frazer.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
87,Independent used car dealers,Wayne Reaves,waynereaves.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
88,Car washes,DRB Systems,drb.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
88,Car washes,Rinsed,rinsed.co,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
88,Car washes,Sonny's CarWash Controls,sonnysdirect.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
88,Car washes,WashCard Systems,washcard.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
88,Car washes,Washify,washify.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
89,Small engine & outdoor power equipment repair,Charter Software (ASPEN),chartersoftware.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
89,Small engine & outdoor power equipment repair,Ideal by Constellation,idealcomputersystems.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
89,Small engine & outdoor power equipment repair,RepairDesk,repairdesk.co,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
89,Small engine & outdoor power equipment repair,c-Systems Software,c-systems.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
90,Appliance repair,Dispatch,dispatch.me,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
90,Appliance repair,Field Nation,fieldnation.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
90,Appliance repair,Housecall Pro,housecallpro.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
90,Appliance repair,Rossware,rossware.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
90,Appliance repair,ServicePower,servicepower.com,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"candidate from prior knowledge, not searched; NO SEARCH RAN: session WebSearch budget exhausted (200/200) before batch09 started; all values unverified",candidate (prior knowledge; not search-verified)
91,Small fleet trucking companies (1-20 trucks),AscendTMS,ascendtms.com (domain not confirmed by a result),https://gofreight.com/blog/best-tms-small-business,unverified,unverified,https://gofreight.com/blog/best-tms-small-business,$49/user/month (top plan $149/user/month),per user,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Freemium-origin TMS popular with owner-operators,search-verified (URL-cited)
91,Small fleet trucking companies (1-20 trucks),Axele,axele.com (domain not confirmed by a result),https://www.torotms.com/blog/best-software-for-small-trucking-company,unverified,unverified,https://www.torotms.com/blog/best-software-for-small-trucking-company,around $149/month,monthly,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Lower-end TMS; reviewers say outgrown past 20-30 trucks,search-verified (URL-cited)
91,Small fleet trucking companies (1-20 trucks),Hawk Lane,hawklanetech.com,https://hawklanetech.com/simple-carrier-tms.html,unverified,unverified,https://hawklanetech.com/fleet-tms-software.html,Free up to 3 active trucks; Growth $99/month (up to 10); Pro $199/month (up to 20),tiered by active trucks,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,"Built for 1-20 truck asset-based fleets; dispatch, PODs, settlements, invoicing. Headcount not surfaced.",search-verified (URL-cited)
91,Small fleet trucking companies (1-20 trucks),Motive Compliance Hub,gomotive.com,https://www.getfileflo.com/blog/best-eld-paired-compliance-software-2026,unverified,unverified,https://www.getfileflo.com/blog/best-eld-paired-compliance-software-2026,ELD subscriptions from ~$20-30/vehicle/month; Plus tier $35-40/truck,per vehicle per month with hardware,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,ELD-anchored incumbent (large company); IFTA/DQF bundled with mandated ELD spend,search-verified (URL-cited)
91,Small fleet trucking companies (1-20 trucks),TruckLogics,trucklogics.com,https://www.trucklogics.com/tms-software,unverified,unverified,https://www.torotms.com/blog/best-tms-software-for-trucking-company,$39.95/month (owner-operators),tiered by fleet size,unverified,unverified,unverified,unverified,unverified,unverified,unverified,unverified,Dispatch-to-invoice TMS from SPAN Enterprises family,search-verified (URL-cited)
91,Small fleet trucking companies (1-20 trucks),Truckbase,truckbase.com,https://www.truckbase.com/,unverified,unverified,https://www.torotms.com/blog/best-tms-software-for-trucking-company,$290/month billed annually,volume-based annual,2021,15,https://bouncewatch.com/company/truckbase,Crunchbase lists ~$209.2M total with undisclosed rounds (likely data artifact); no priced round disclosed,https://www.crunchbase.com/organization/truckbase-2ce9,unverified,unverified,unverified,Founder Bryan Jones; targets 5-100 truck FTL fleets; fully remote lean team,search-verified (URL-cited)
